0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
4.588876343811814,-1.1072844275954137,7.113532240110715,15.540038142245598,-2.797344737019564,-2.486639791351681,16.172201499829903,7.462046451843454,-4.561598030905652,5.657990651888447,-4.9122560695980475,-4.675155142521108,1.4472425136396194,-19.440118738978267,-17.324948770548275,-5.997210246999182,-9.638587812164747,2.713430912564549,-9.212254101221207,-14.08381484016709,15.088869675935374,-2.6885216502191884,1.0242311725257263,-14.244411943828691,-5.738279840566212,1.247856939377642,-11.450217865550986,3.576915120309081,-5.985446273691044,-3.0325315769912957,-5.983010918718595,18.72142104744569,0.3408327974642664,-10.948453939207054,8.86535913342877,-12.794062839566973,2.043100421536879,-19.420206076852384,-13.197562928663796,1.781802502745057,7.322229124846922,1.565782531502055,-1.3332922509656688,-2.7561563267865803,-14.67811525788476,-7.406314962525283,-4.3365077469679,10.66341211845214,3.680041531336302,-17.441512901050256,0.0
4.718443026835706,-1.5506973237709374,6.701073462543904,15.413409643710294,-2.347804225422604,-2.306171354499171,16.175427623810442,7.496875874878339,-4.53061464499851,5.364942640129478,-4.699481289092788,-4.327664480106411,2.66724762035675,-18.88874955577779,-16.857534682984028,-5.6165741399199,-9.923725311955748,3.049393298974702,-8.982990849465578,-14.162079929663223,14.685586478713356,-2.0792158972342825,0.4298158419091967,-13.619765679428928,-5.745632459701737,0.7449693132623412,-11.162502512173008,3.9944789916456003,-5.819150954072403,-2.728433845153484,-6.020740154148044,18.253605533643626,-0.11223087992122123,-10.780257803012633,8.517985041057216,-12.252553714160864,1.8409867910098006,-19.693116991293653,-13.157981052701619,1.7994949928500428,7.1379996812841755,1.7867889753472785,-1.0829928525497883,-3.1631199085042265,-14.926531395359772,-7.128827102739796,-5.040813012047073,10.14898312987619,3.220649629308883,-17.694435699140893,0.0
5.0604137997917285,-0.9400361466269809,6.734183267967531,15.182317005091226,-2.347238609604166,-2.642128378883148,15.786574214276198,7.587749699853046,-4.5979282912480945,5.177431152793949,-4.478372973852271,-4.197475861801795,2.3869946711232837,-19.012288929948298,-17.042135127616994,-5.743241433975478,-10.061083458801113,3.1462510461872775,-9.050937925647462,-14.354939948509557,14.663840741493223,-2.108363517491722,1.110625129217751,-13.959700614309005,-4.79787250799836,0.8790216282322459,-11.248239583206825,3.811982785178225,-5.349446019222747,-3.1594269835393134,-6.2689826749482025,18.34296405145617,-0.7721409646722811,-10.734835796063228,7.997709322565781,-12.16331836376736,2.1911627427807017,-19.03384998703299,-12.996733337528491,1.7955412619925142,7.115141398549597,1.8612585633516567,-1.552552785988598,-2.461599326136582,-14.431387867457888,-7.339194779578498,-5.120328068325139,10.97738397443878,3.4018209421088286,-17.259056660035302,0.0
4.488813232474017,-1.5624555185979783,6.47845849092238,15.244392742209676,-2.4765533886771327,-2.154514589787556,15.471842026259136,7.6316334460226996,-4.658655169835952,5.579932086077271,-4.4206924646979555,-4.994690163253929,1.9593884644396544,-18.74949940000843,-17.14948412153645,-5.847421253376694,-9.66296561068748,3.1771757162405967,-8.726451599992963,-14.102781468929884,15.274712066680136,-1.7311607521323955,0.6005928023355164,-13.95601057684826,-5.250214460376283,1.5198153643583654,-11.799412812397058,3.962795621456251,-5.688859553133173,-3.444559343859702,-6.372043676093702,17.911012191761348,-0.21579429771270642,-10.36184661282021,8.676156236660699,-12.18620806558429,2.5772206137189415,-20.010731676262225,-13.792875220790851,1.9519480490222496,7.499885434635897,1.703874387471477,-1.7767154538943681,-3.0377729677467245,-15.176560753825731,-6.997540319298075,-4.496408235768821,10.28925832629095,3.282022820483606,-17.948165610194025,0.0
4.948337800930376,-1.096100315561475,6.181167567106262,15.381512518735608,-2.500611032745092,-2.5792314191705086,15.760019047087548,7.363774594803276,-4.860838650953676,5.066237068082992,-4.044759388249706,-4.6467184701110495,2.2097050632625654,-19.068608473357713,-17.282876740037576,-5.689166172269694,-9.94406119333121,3.3697256389669303,-9.23939109949527,-14.29578248554632,14.573972180070047,-2.9483393542860323,0.22072472821967282,-13.837419581901209,-4.950336931201441,1.0345150852317473,-11.336968685306298,3.8503552298197805,-5.0827226566514785,-2.581065024502395,-6.055441399738199,18.23611971290925,-0.6169061434566109,-10.516070198798833,7.9985438974465985,-12.635112612589525,1.894664084774796,-19.921165639882076,-12.775717998462536,2.2331042857760703,7.382274007559119,2.1576660535667127,-1.1332723315881197,-3.2694222162913666,-14.328282680493377,-7.0367690708416895,-4.917561555895812,10.514120658764075,3.1734974196691867,-18.04524147291664,0.0
5.24499479437182,-0.8098180195708073,6.057315108861182,15.399189335087426,-2.5367265179699077,-2.4875071846212142,15.614409977802254,7.415150060625143,-4.680187370966073,5.1763154009363355,-4.553039880390671,-4.6723689685373095,2.347938301600418,-19.40507154519046,-17.422209724300828,-5.396257924662001,-9.978036047056923,2.8492067525131737,-9.050441063583344,-13.89762087634138,14.155666104879128,-2.0947549471513764,0.4764949191954844,-14.07630226155662,-5.672804992214582,0.5677612668993052,-11.998198505587975,3.7714056674551344,-5.928470148671605,-3.1882324854640904,-5.8254883846607575,18.02432582640869,-0.1547961869735341,-10.940414149487736,8.029898288691243,-12.194216898315299,1.8305119404623682,-19.712067902066703,-12.979972646219974,1.7955447978342907,7.635373433573648,1.3747707555024196,-0.9975415705078203,-2.5785663696955177,-15.526713253712462,-7.43751066058823,-4.433266071443714,10.510308646376258,3.547526657696007,-17.811597109642086,0.0
4.993118466354197,-1.4293461823294702,6.827219999504867,15.306624817070619,-2.240252948610799,-2.4649326593285457,15.645846287852166,7.544579835183201,-4.5764082166360325,5.299305091613568,-4.5472444710556985,-4.034677296108937,2.6809601266898486,-19.230609506228333,-16.888814148481142,-5.7452979043161925,-10.739748563897594,2.8400474326775176,-9.641478331519869,-14.228491058565309,14.662013202972405,-1.7548318111827719,0.7733602590084873,-14.313212020777225,-5.19500557089678,0.44588530439629526,-11.439251406790458,3.9882397416228095,-6.449962772922002,-2.573811284970689,-5.915517200045645,18.398195470919138,0.0548623124525463,-9.89590143221768,8.280008997549437,-12.133970323820122,1.9508276801854807,-19.851654549637193,-13.032759744021032,1.711787210918575,7.406135671119922,1.5703855778701699,-1.0127888761584876,-2.9109383243068034,-14.473957920396904,-7.351447003603511,-4.687350190185887,10.277593147454464,3.3028949176617806,-17.517211405713883,0.0
5.194238115105933,-1.659292608965134,6.737767157038623,15.636989921721739,-2.2175032762662497,-1.7783308257243857,15.559991395342843,7.300950880535663,-5.228359934020805,5.874413729306402,-4.437867231218405,-4.673972936975705,2.5036133035562873,-19.470449160767494,-16.51545273124528,-5.584108937817159,-10.095492764962769,3.3602033131223465,-8.935937985691098,-14.055871806069177,14.419345352581946,-2.116322497724558,1.2398893958217485,-13.843855848288074,-4.965871257260007,0.9558611941693053,-11.806817220300601,3.719244107426825,-5.989669425501441,-2.5886800423914833,-6.524805511208415,18.98164694092756,-0.18237461695303597,-10.705173610543225,7.92181780845384,-12.704893501269954,2.3355871252361284,-19.574705848641234,-13.668848758906622,1.5800887270721504,7.2839303901670664,2.2143892694865226,-1.2343602292914866,-3.4619798418283194,-14.858942822900058,-7.280259154871388,-5.415453702480347,10.554933802233812,3.366902536622011,-17.421539644183316,0.0
5.521828358595931,-1.0446735028475191,6.396218773840475,14.898340791457754,-1.5695258062584017,-2.323604039287459,15.796306942647798,7.667109765396087,-4.635318431119164,5.3822923122824635,-4.806275530188693,-4.821355218074686,2.409796734595542,-19.29582987791811,-17.463032059933475,-5.590946224102158,-10.204804368570494,3.5936712225275453,-9.875531697730015,-13.795584957776178,15.030313246964829,-2.8797800745878015,0.5724757686551338,-14.358914121933305,-5.866080753667173,0.8758808908213982,-11.843108527862777,4.282661316483806,-5.725683381243811,-2.5354709694345203,-5.800564503080999,18.18406631372421,-0.29232832726327124,-10.430296921190624,7.858810778364306,-11.994536970658507,2.0165383306001137,-19.709147481062637,-13.068572498523258,2.1018913521370473,7.276375950208381,2.0614817529089793,-1.4808018221623744,-2.8262562738096086,-14.60728952628376,-7.2913060157412835,-4.50854780292524,10.195888189273566,3.713391001446684,-17.685872194560236,0.0
4.810324623956616,-1.0679402439607797,6.265582273844097,14.807760175171186,-2.8085224992905307,-2.1595665840881137,15.40799934932503,8.200785546124397,-5.319322681714638,5.934537346346658,-4.570871687963837,-4.6863114692636865,2.2561469896176565,-19.01306161227236,-17.26046873585778,-5.291884727804771,-10.094042908745626,3.187563854391302,-9.189324418876268,-14.140120700469238,14.748828219883158,-2.7708135226623445,0.2708264202475245,-14.024502633927753,-5.392567613813444,1.054030896192857,-11.50440559430341,3.8612546950652207,-6.1683148032808575,-3.1504289155534617,-5.958312545764665,18.229270011804868,-0.012496420664997593,-11.087884370830352,8.534195812229584,-12.066657254986309,2.165444870341717,-19.3018939436141,-12.782218155645532,2.2729233781966744,6.832403530554611,1.3298097218789944,-1.343928397191109,-3.003209640829638,-14.629922197533539,-7.416165227893126,-4.550357680254752,10.34460738248316,3.25272755478703,-18.052399882681808,0.0
4.690171556279056,-1.7881483933967466,6.184123405113725,15.546391103062605,-2.6263534138829425,-1.5516549500405883,15.940123525338182,7.72979812863755,-4.952251193403885,5.635693399682344,-4.806868275995955,-4.62069459130896,3.1876480771409796,-19.161620416495374,-16.904396327244623,-5.833828219947494,-10.138807750493326,3.673713516643392,-9.268330872548441,-13.57930244595384,14.868813269852183,-2.426503037633637,0.8650043685958947,-13.955715527246548,-5.257284256586668,0.638158481131524,-11.728076926970488,3.682724592791268,-6.0287169279180635,-2.7307358686675642,-5.963755822013994,18.122178537476348,-0.020912892077550177,-10.393933565973851,8.393386255411201,-11.884202282043836,2.3388125964122253,-19.458947215029227,-13.3029102024219,1.470324078636438,7.513551265693881,1.7759891180486382,-1.0750091727237931,-3.394061528638981,-15.109536865796754,-6.8824962279472155,-4.618254255754872,10.775672471400943,3.444678408523752,-17.621474711778617,0.0
5.248626671905127,-1.5374564301770586,6.50572161408922,15.091615977468742,-2.471882615463054,-2.434121206532397,15.858768286564029,7.530722705030045,-4.318017021677465,5.157218245193795,-4.690238421373031,-4.789216853184821,2.853716080966461,-19.073836013624508,-16.939624963289738,-6.068543404320819,-10.04819612358346,3.40936256463977,-9.055555558429484,-13.803392900833312,14.501301154185429,-1.8349587728096828,1.3649514839650134,-14.356333430266465,-5.577478001672058,1.545241240233971,-11.036064130503814,3.600122175310739,-6.132442944316806,-3.00147288059092,-6.420401275604252,18.247186261144115,-0.43621447740495944,-10.807448559090238,8.215043654815855,-12.138172079949266,2.553786097891777,-19.896207451019393,-12.98656376944133,1.9044157054235824,7.369826687058375,1.916128659549686,-1.4932994303510947,-2.896314032037673,-14.735284241210358,-7.050706704744642,-4.51963711642553,11.307812304162425,3.2448609004092193,-17.789700640127887,0.0
4.780199372184898,-1.5492861474599229,6.285669242814969,15.58700352341252,-1.9153824728364033,-2.5125934576166484,15.542421483142647,7.815771958445009,-4.860410772633813,5.6154799811863,-4.573300021869232,-5.112020770201738,2.88387427605936,-18.594039144649322,-17.433014932275643,-5.739185760390522,-10.042551586126766,3.2428103629488465,-8.882677473410261,-13.519975651723012,14.603403520967325,-2.497252178226893,0.26148627847488026,-14.466760874117142,-5.453765337113966,1.6475932561539972,-11.665219163933878,3.824116568948389,-6.011313768009875,-2.5604195158983427,-5.258986394531883,18.36352121321328,-0.28180408013480573,-10.263861026438278,8.430016567919782,-11.654424301989412,2.263814405645343,-19.704488866033874,-13.104664039776612,2.3012234328661076,7.630810454313314,1.8658650212318943,-0.836480417005659,-2.660248278759186,-14.370572206363017,-7.003829117670194,-4.656523133692931,10.615236368119152,3.7981355856371213,-17.87548225492351,0.0
5.077743522774197,-1.5006446554100545,6.4855088278873705,15.613834122862443,-2.2842040268273887,-2.3274386050449607,15.384171312779939,7.898223361337254,-4.501098605007199,6.074576852851284,-4.726510398610523,-4.5915524374033865,2.494437820773568,-18.659566462648936,-17.277766984846412,-5.539168834678625,-9.945942250429276,3.198456062899646,-9.21417083957727,-14.064810015483424,14.978577214173471,-2.565717594688675,0.7151729491233012,-14.45751810661632,-5.0853132565743735,0.6522698256635284,-11.677612328404503,3.8701437459760757,-5.536729690417747,-2.936662576254664,-6.183625980301929,19.087128965921554,-0.5693764175042123,-11.236751076545024,8.357453456047889,-12.359052767016006,1.7822661049083401,-19.38419430460795,-13.208720274852945,1.7993887694702166,7.000574480352837,1.9754200103837483,-0.9614224704948069,-3.0407897150267025,-14.231228804859974,-7.5194675138449325,-5.064045260875297,10.363649841224783,3.4225070907779647,-17.55739971883053,0.0
